timestamp,site,it_load_kw,it_capacity_kw,outside_temp_c,cooling_setpoint_c,energy_kwh
2024-02-15 04:00:00,MINI_DC_B,378.67,554,15.2,24.0,508.67
2024-02-15 05:00:00,MINI_DC_B,384.27,554,14.4,24.0,518.1
2024-02-15 06:00:00,MINI_DC_B,424.75,554,17.5,24.0,573.41
2024-02-15 07:00:00,MINI_DC_B,486.37,554,13.7,24.0,655.77
2024-02-15 08:00:00,MINI_DC_B,377.26,554,12.5,24.0,506.77
2024-02-15 09:00:00,MINI_DC_B,248.15,554,18.4,24.0,331.37
2024-02-15 10:00:00,MINI_DC_B,272.3,554,19.5,24.0,360.8
2024-02-15 11:00:00,MINI_DC_B,488.46,554,15.6,24.0,641.33
2024-02-15 12:00:00,MINI_DC_B,350.42,554,10.3,24.0,455.55
2024-02-15 13:00:00,MINI_DC_B,405.05,554,15.6,24.0,521.32
2024-02-15 14:00:00,MINI_DC_B,438.68,554,17.6,24.0,559.32
2024-02-15 15:00:00,MINI_DC_B,275.37,554,18.2,24.0,348.25
2024-02-15 16:00:00,MINI_DC_B,313.97,554,13.9,24.0,394.56
2024-02-15 17:00:00,MINI_DC_B,228.76,554,15.3,24.0,286.34
2024-02-15 18:00:00,MINI_DC_B,242.61,554,16.4,24.0,303.26
2024-02-15 19:00:00,MINI_DC_B,226.08,554,17.5,24.0,282.98
2024-02-15 20:00:00,MINI_DC_B,261.27,554,17.2,24.0,328.34
2024-02-15 21:00:00,MINI_DC_B,196.98,554,16.9,24.0,249.11
2024-02-15 22:00:00,MINI_DC_B,272.09,554,18.2,24.0,346.92
2024-02-15 23:00:00,MINI_DC_B,227.91,554,15.7,24.0,293.33
2024-02-16 00:00:00,MINI_DC_B,232.1,554,19.1,24.0,301.74
2024-02-16 01:00:00,MINI_DC_B,453.4,554,14.9,24.0,595.28
2024-02-16 02:00:00,MINI_DC_B,275.25,554,17.5,24.0,364.7
2024-02-16 03:00:00,MINI_DC_B,277.19,554,15.2,24.0,370.14
2024-02-16 04:00:00,MINI_DC_B,324.29,554,15.8,24.0,435.61
2024-02-16 05:00:00,MINI_DC_B,471.11,554,16.1,24.0,635.2
2024-02-16 06:00:00,MINI_DC_B,371.54,554,15.1,24.0,501.59
2024-02-16 07:00:00,MINI_DC_B,407.17,554,18.4,24.0,548.99
2024-02-16 08:00:00,MINI_DC_B,212.32,554,15.3,24.0,285.21
2024-02-16 09:00:00,MINI_DC_B,370.45,554,16.0,24.0,494.68
2024-02-16 10:00:00,MINI_DC_B,274.01,554,17.2,24.0,363.06
2024-02-16 11:00:00,MINI_DC_B,407.94,554,21.0,24.0,535.6
2024-02-16 12:00:00,MINI_DC_B,311.52,554,17.3,24.0,404.98
2024-02-16 13:00:00,MINI_DC_B,443.22,554,16.2,24.0,570.45
2024-02-16 14:00:00,MINI_DC_B,297.2,554,12.4,24.0,378.93
2024-02-16 15:00:00,MINI_DC_B,224.36,554,15.8,24.0,283.73
2024-02-16 16:00:00,MINI_DC_B,201.73,554,14.8,24.0,253.52
2024-02-16 17:00:00,MINI_DC_B,288.78,554,15.4,24.0,361.46
2024-02-16 18:00:00,MINI_DC_B,495.32,554,15.2,24.0,619.15
2024-02-16 19:00:00,MINI_DC_B,353.9,554,17.2,24.0,442.97
2024-02-16 20:00:00,MINI_DC_B,308.75,554,15.7,24.0,388.0
2024-02-16 21:00:00,MINI_DC_B,486.04,554,14.3,24.0,614.67
2024-02-16 22:00:00,MINI_DC_B,323.16,554,17.9,24.0,412.03
2024-02-16 23:00:00,MINI_DC_B,463.11,554,13.7,24.0,596.05
2024-02-17 00:00:00,MINI_DC_B,452.77,554,16.3,24.0,588.6
2024-02-17 01:00:00,MINI_DC_B,411.95,554,15.9,24.0,540.87
2024-02-17 02:00:00,MINI_DC_B,339.24,554,16.9,24.0,449.49
2024-02-17 03:00:00,MINI_DC_B,451.3,554,18.5,24.0,602.65
2024-02-17 04:00:00,MINI_DC_B,291.61,554,21.6,24.0,391.72
2024-02-17 05:00:00,MINI_DC_B,326.47,554,16.4,24.0,440.18
2024-02-17 06:00:00,MINI_DC_B,235.7,554,14.9,24.0,318.2
2024-02-17 07:00:00,MINI_DC_B,465.6,554,14.7,24.0,627.77
2024-02-17 08:00:00,MINI_DC_B,333.25,554,14.7,24.0,447.66
2024-02-17 09:00:00,MINI_DC_B,464.39,554,16.9,24.0,620.12
2024-02-17 10:00:00,MINI_DC_B,445.12,554,12.2,24.0,589.78
2024-02-17 11:00:00,MINI_DC_B,301.4,554,13.7,24.0,395.72
2024-02-17 12:00:00,MINI_DC_B,463.86,554,16.9,24.0,603.01
2024-02-17 13:00:00,MINI_DC_B,338.78,554,18.2,24.0,436.03
2024-02-17 14:00:00,MINI_DC_B,211.81,554,18.2,24.0,270.06
2024-02-17 15:00:00,MINI_DC_B,443.19,554,16.5,24.0,560.48
2024-02-17 16:00:00,MINI_DC_B,279.05,554,17.9,24.0,350.68
2024-02-17 17:00:00,MINI_DC_B,231.43,554,18.6,24.0,289.68
2024-02-17 18:00:00,MINI_DC_B,363.52,554,15.5,24.0,454.4
2024-02-17 19:00:00,MINI_DC_B,383.73,554,18.3,24.0,480.32
2024-02-17 20:00:00,MINI_DC_B,231.19,554,13.1,24.0,290.54
2024-02-17 21:00:00,MINI_DC_B,344.47,554,13.7,24.0,435.63
2024-02-17 22:00:00,MINI_DC_B,355.87,554,15.6,24.0,453.74
2024-02-17 23:00:00,MINI_DC_B,241.84,554,12.9,24.0,311.27
2024-02-18 00:00:00,MINI_DC_B,454.83,554,17.6,24.0,591.28
2024-02-18 01:00:00,MINI_DC_B,385.96,554,15.3,24.0,506.75
2024-02-18 02:00:00,MINI_DC_B,449.6,554,16.1,24.0,595.71
2024-02-18 03:00:00,MINI_DC_B,450.02,554,10.5,24.0,600.94
2024-02-18 04:00:00,MINI_DC_B,330.85,554,16.2,24.0,444.43
2024-02-18 05:00:00,MINI_DC_B,309.39,554,15.7,24.0,417.15
2024-02-18 06:00:00,MINI_DC_B,233.3,554,14.9,24.0,314.96
2024-02-18 07:00:00,MINI_DC_B,312.56,554,17.5,24.0,421.43
2024-02-18 08:00:00,MINI_DC_B,277.73,554,15.3,24.0,373.08
2024-02-18 09:00:00,MINI_DC_B,370.0,554,16.2,24.0,494.08
2024-02-18 10:00:00,MINI_DC_B,359.26,554,17.1,24.0,476.02
2024-02-18 11:00:00,MINI_DC_B,436.46,554,18.7,24.0,573.05
2024-02-18 12:00:00,MINI_DC_B,491.59,554,18.5,24.0,639.07
2024-02-18 13:00:00,MINI_DC_B,375.76,554,15.5,24.0,483.62
2024-02-18 14:00:00,MINI_DC_B,295.03,554,14.8,24.0,376.16
2024-02-18 15:00:00,MINI_DC_B,304.24,554,19.2,24.0,384.75
2024-02-18 16:00:00,MINI_DC_B,196.48,554,15.3,24.0,246.91
2024-02-18 17:00:00,MINI_DC_B,223.89,554,17.4,24.0,280.24
2024-02-18 18:00:00,MINI_DC_B,354.13,554,13.0,24.0,442.66
2024-02-18 19:00:00,MINI_DC_B,404.73,554,12.3,24.0,506.6
2024-02-18 20:00:00,MINI_DC_B,276.47,554,16.5,24.0,347.44
2024-02-18 21:00:00,MINI_DC_B,471.17,554,15.9,24.0,595.86
2024-02-18 22:00:00,MINI_DC_B,218.73,554,17.9,24.0,278.88
2024-02-18 23:00:00,MINI_DC_B,463.61,554,14.9,24.0,596.7
2024-02-19 00:00:00,MINI_DC_B,268.05,554,17.1,24.0,348.47
2024-02-19 01:00:00,MINI_DC_B,374.0,554,17.9,24.0,491.04
2024-02-19 02:00:00,MINI_DC_B,400.45,554,15.2,24.0,530.6
2024-02-19 03:00:00,MINI_DC_B,389.79,554,15.9,24.0,520.51
2024-02-19 04:00:00,MINI_DC_B,338.89,554,14.4,24.0,455.23
2024-02-19 05:00:00,MINI_DC_B,313.31,554,18.1,24.0,422.44
2024-02-19 06:00:00,MINI_DC_B,371.54,554,17.7,24.0,501.57
2024-02-19 07:00:00,MINI_DC_B,491.63,554,17.8,24.0,662.86
2024-02-19 08:00:00,MINI_DC_B,311.26,554,16.1,24.0,418.12
2024-02-19 09:00:00,MINI_DC_B,360.86,554,17.6,24.0,481.87
2024-02-19 10:00:00,MINI_DC_B,414.17,554,11.4,24.0,548.77
2024-02-19 11:00:00,MINI_DC_B,310.95,554,16.3,24.0,408.26
2024-02-19 12:00:00,MINI_DC_B,212.44,554,19.7,24.0,276.17
2024-02-19 13:00:00,MINI_DC_B,347.77,554,16.5,24.0,447.59
2024-02-19 14:00:00,MINI_DC_B,413.06,554,18.6,24.0,526.65
2024-02-19 15:00:00,MINI_DC_B,451.76,554,16.1,24.0,571.31
2024-02-19 16:00:00,MINI_DC_B,411.56,554,19.2,24.0,517.21
2024-02-19 17:00:00,MINI_DC_B,386.41,554,15.0,24.0,483.67
2024-02-19 18:00:00,MINI_DC_B,429.34,554,17.4,24.0,536.67
2024-02-19 19:00:00,MINI_DC_B,363.23,554,15.3,24.0,454.65
2024-02-19 20:00:00,MINI_DC_B,317.99,554,17.1,24.0,399.62
2024-02-19 21:00:00,MINI_DC_B,344.14,554,15.5,24.0,435.21
2024-02-19 22:00:00,MINI_DC_B,463.55,554,16.5,24.0,591.03
2024-02-19 23:00:00,MINI_DC_B,354.26,554,15.7,24.0,455.95
2024-02-20 00:00:00,MINI_DC_B,323.2,554,18.0,24.0,420.17
2024-02-20 01:00:00,MINI_DC_B,245.07,554,17.6,24.0,321.76
2024-02-20 02:00:00,MINI_DC_B,296.91,554,15.4,24.0,393.41
2024-02-20 03:00:00,MINI_DC_B,346.8,554,15.4,24.0,463.1
2024-02-20 04:00:00,MINI_DC_B,387.14,554,15.0,24.0,520.04
2024-02-20 05:00:00,MINI_DC_B,231.53,554,14.6,24.0,312.17
2024-02-20 06:00:00,MINI_DC_B,394.47,554,18.2,24.0,532.53
2024-02-20 07:00:00,MINI_DC_B,343.17,554,14.9,24.0,462.69
2024-02-20 08:00:00,MINI_DC_B,368.91,554,17.4,24.0,495.56
2024-02-20 09:00:00,MINI_DC_B,198.46,554,15.7,24.0,265.02
2024-02-20 10:00:00,MINI_DC_B,382.81,554,18.7,24.0,507.22
2024-02-20 11:00:00,MINI_DC_B,344.4,554,20.5,24.0,452.17
2024-02-20 12:00:00,MINI_DC_B,272.35,554,11.1,24.0,354.06
2024-02-20 13:00:00,MINI_DC_B,316.0,554,15.1,24.0,406.71
2024-02-20 14:00:00,MINI_DC_B,210.94,554,15.7,24.0,268.95
2024-02-20 15:00:00,MINI_DC_B,493.54,554,16.3,24.0,624.15
2024-02-20 16:00:00,MINI_DC_B,407.83,554,16.2,24.0,512.52
2024-02-20 17:00:00,MINI_DC_B,414.15,554,14.2,24.0,518.39
2024-02-20 18:00:00,MINI_DC_B,377.09,554,20.5,24.0,471.36
2024-02-20 19:00:00,MINI_DC_B,321.12,554,16.3,24.0,401.95
2024-02-20 20:00:00,MINI_DC_B,484.43,554,17.6,24.0,608.78
2024-02-20 21:00:00,MINI_DC_B,306.92,554,17.7,24.0,388.15
2024-02-20 22:00:00,MINI_DC_B,318.15,554,13.8,24.0,405.64
2024-02-20 23:00:00,MINI_DC_B,296.56,554,16.0,24.0,381.69
2024-02-21 00:00:00,MINI_DC_B,293.87,554,18.3,24.0,382.03
2024-02-21 01:00:00,MINI_DC_B,228.13,554,19.7,24.0,299.52
2024-02-21 02:00:00,MINI_DC_B,469.88,554,16.2,24.0,622.6
2024-02-21 03:00:00,MINI_DC_B,292.85,554,14.2,24.0,391.06
2024-02-21 04:00:00,MINI_DC_B,301.92,554,15.7,24.0,405.57
2024-02-21 05:00:00,MINI_DC_B,207.13,554,16.1,24.0,279.27
2024-02-21 06:00:00,MINI_DC_B,365.59,554,16.1,24.0,493.55
2024-02-21 07:00:00,MINI_DC_B,366.74,554,15.1,24.0,494.48
2024-02-21 08:00:00,MINI_DC_B,300.59,554,14.1,24.0,403.78
2024-02-21 09:00:00,MINI_DC_B,346.27,554,14.7,24.0,462.39
2024-02-21 10:00:00,MINI_DC_B,293.91,554,15.7,24.0,389.44
2024-02-21 11:00:00,MINI_DC_B,227.03,554,18.3,24.0,298.07
2024-02-21 12:00:00,MINI_DC_B,392.62,554,19.1,24.0,510.4
2024-02-21 13:00:00,MINI_DC_B,438.22,554,17.1,24.0,564.01
2024-02-21 14:00:00,MINI_DC_B,485.51,554,14.7,24.0,619.03
2024-02-21 15:00:00,MINI_DC_B,274.44,554,15.8,24.0,347.07
2024-02-21 16:00:00,MINI_DC_B,385.31,554,12.9,24.0,484.22
2024-02-21 17:00:00,MINI_DC_B,291.95,554,19.7,24.0,365.43
2024-02-21 18:00:00,MINI_DC_B,257.89,554,15.5,24.0,322.36
2024-02-21 19:00:00,MINI_DC_B,231.65,554,17.6,24.0,289.96
2024-02-21 20:00:00,MINI_DC_B,198.12,554,18.9,24.0,248.98
2024-02-21 21:00:00,MINI_DC_B,482.6,554,20.4,24.0,610.31
2024-02-21 22:00:00,MINI_DC_B,354.51,554,18.5,24.0,452.0
2024-02-21 23:00:00,MINI_DC_B,290.54,554,16.0,24.0,373.94
2024-02-22 00:00:00,MINI_DC_B,442.87,554,18.1,24.0,575.73
2024-02-22 01:00:00,MINI_DC_B,440.23,554,20.4,24.0,578.0
2024-02-22 02:00:00,MINI_DC_B,306.74,554,15.7,24.0,406.43
2024-02-22 03:00:00,MINI_DC_B,377.57,554,14.1,24.0,504.19
2024-02-22 04:00:00,MINI_DC_B,419.34,554,15.3,24.0,563.3
2024-02-22 05:00:00,MINI_DC_B,393.02,554,17.9,24.0,529.9
2024-02-22 06:00:00,MINI_DC_B,375.07,554,16.3,24.0,506.34
2024-02-22 07:00:00,MINI_DC_B,434.92,554,16.8,24.0,586.4
2024-02-22 08:00:00,MINI_DC_B,348.91,554,18.3,24.0,468.69
2024-02-22 09:00:00,MINI_DC_B,245.41,554,15.3,24.0,327.7
2024-02-22 10:00:00,MINI_DC_B,471.83,554,16.7,24.0,625.17
2024-02-22 11:00:00,MINI_DC_B,490.91,554,16.0,24.0,644.53
2024-02-22 12:00:00,MINI_DC_B,414.22,554,20.3,24.0,538.49
2024-02-22 13:00:00,MINI_DC_B,406.24,554,18.6,24.0,522.85
2024-02-22 14:00:00,MINI_DC_B,409.25,554,16.3,24.0,521.79
2024-02-22 15:00:00,MINI_DC_B,365.59,554,16.2,24.0,462.34
2024-02-22 16:00:00,MINI_DC_B,276.42,554,20.6,24.0,347.38
2024-02-22 17:00:00,MINI_DC_B,344.44,554,20.4,24.0,431.14
2024-02-22 18:00:00,MINI_DC_B,375.68,554,17.9,24.0,469.6
2024-02-22 19:00:00,MINI_DC_B,429.71,554,16.9,24.0,537.86
2024-02-22 20:00:00,MINI_DC_B,411.55,554,14.5,24.0,517.19
2024-02-22 21:00:00,MINI_DC_B,465.19,554,15.3,24.0,588.3
2024-02-22 22:00:00,MINI_DC_B,488.57,554,14.4,24.0,622.92
2024-02-22 23:00:00,MINI_DC_B,386.46,554,19.2,24.0,497.39
2024-02-23 00:00:00,MINI_DC_B,339.31,554,14.7,24.0,441.1
2024-02-23 01:00:00,MINI_DC_B,361.5,554,16.3,24.0,474.62
2024-02-23 02:00:00,MINI_DC_B,470.91,554,13.5,24.0,623.96
2024-02-23 03:00:00,MINI_DC_B,247.44,554,14.1,24.0,330.42
2024-02-23 04:00:00,MINI_DC_B,314.56,554,18.5,24.0,422.55
2024-02-23 05:00:00,MINI_DC_B,366.01,554,17.7,24.0,493.49
2024-02-23 06:00:00,MINI_DC_B,376.0,554,17.2,24.0,507.6
2024-02-23 07:00:00,MINI_DC_B,429.62,554,16.3,24.0,579.25
2024-02-23 08:00:00,MINI_DC_B,269.7,554,13.9,24.0,362.28
2024-02-23 09:00:00,MINI_DC_B,364.9,554,16.1,24.0,487.28
2024-02-23 10:00:00,MINI_DC_B,443.97,554,16.8,24.0,588.26
2024-02-23 11:00:00,MINI_DC_B,433.41,554,18.4,24.0,569.04
2024-02-23 12:00:00,MINI_DC_B,489.1,554,19.2,24.0,635.83
2024-02-23 13:00:00,MINI_DC_B,277.51,554,18.6,24.0,357.18
2024-02-23 14:00:00,MINI_DC_B,290.45,554,17.7,24.0,370.32
2024-02-23 15:00:00,MINI_DC_B,376.03,554,17.1,24.0,475.55
2024-02-23 16:00:00,MINI_DC_B,195.48,554,17.5,24.0,245.66
2024-02-23 17:00:00,MINI_DC_B,232.88,554,15.9,24.0,291.5
2024-02-23 18:00:00,MINI_DC_B,470.25,554,17.3,24.0,587.81
2024-02-23 19:00:00,MINI_DC_B,436.71,554,16.8,24.0,546.64
2024-02-23 20:00:00,MINI_DC_B,417.84,554,21.7,24.0,525.1
2024-02-23 21:00:00,MINI_DC_B,457.12,554,17.6,24.0,578.09
2024-02-23 22:00:00,MINI_DC_B,420.34,554,13.1,24.0,535.93
2024-02-23 23:00:00,MINI_DC_B,376.31,554,16.2,24.0,484.34
2024-02-24 00:00:00,MINI_DC_B,465.13,554,16.7,24.0,604.67
2024-02-24 01:00:00,MINI_DC_B,441.19,554,19.0,24.0,579.25
2024-02-24 02:00:00,MINI_DC_B,194.29,554,18.0,24.0,257.44
2024-02-24 03:00:00,MINI_DC_B,216.33,554,17.9,24.0,288.88
2024-02-24 04:00:00,MINI_DC_B,195.58,554,19.9,24.0,262.72
2024-02-24 05:00:00,MINI_DC_B,268.06,554,20.7,24.0,361.42
2024-02-24 06:00:00,MINI_DC_B,310.16,554,18.7,24.0,418.71
2024-02-24 07:00:00,MINI_DC_B,202.11,554,16.5,24.0,272.5
2024-02-24 08:00:00,MINI_DC_B,494.55,554,16.6,24.0,664.33
2024-02-24 09:00:00,MINI_DC_B,296.67,554,11.0,24.0,396.16
2024-02-24 10:00:00,MINI_DC_B,224.51,554,19.6,24.0,297.47
2024-02-24 11:00:00,MINI_DC_B,376.63,554,16.6,24.0,494.49
2024-02-24 12:00:00,MINI_DC_B,380.41,554,17.1,24.0,494.53
2024-02-24 13:00:00,MINI_DC_B,194.19,554,16.3,24.0,249.94
2024-02-24 14:00:00,MINI_DC_B,257.86,554,15.2,24.0,328.77
2024-02-24 15:00:00,MINI_DC_B,244.51,554,21.7,24.0,309.22
2024-02-24 16:00:00,MINI_DC_B,225.19,554,17.2,24.0,283.0
2024-02-24 17:00:00,MINI_DC_B,464.18,554,20.3,24.0,581.01
2024-02-24 18:00:00,MINI_DC_B,395.06,554,16.6,24.0,493.82
2024-02-24 19:00:00,MINI_DC_B,219.89,554,16.0,24.0,275.24
2024-02-24 20:00:00,MINI_DC_B,487.01,554,18.5,24.0,612.02
2024-02-24 21:00:00,MINI_DC_B,310.27,554,19.3,24.0,392.38
2024-02-24 22:00:00,MINI_DC_B,349.3,554,19.5,24.0,445.36
2024-02-24 23:00:00,MINI_DC_B,492.4,554,16.9,24.0,633.75
2024-02-25 00:00:00,MINI_DC_B,306.38,554,18.8,24.0,398.29
2024-02-25 01:00:00,MINI_DC_B,232.01,554,16.3,24.0,304.61
2024-02-25 02:00:00,MINI_DC_B,454.95,554,17.6,24.0,602.8
2024-02-25 03:00:00,MINI_DC_B,371.85,554,16.9,24.0,496.55
2024-02-25 04:00:00,MINI_DC_B,245.86,554,16.6,24.0,330.27
2024-02-25 05:00:00,MINI_DC_B,277.19,554,17.6,24.0,373.73
2024-02-25 06:00:00,MINI_DC_B,308.7,554,15.3,24.0,416.75
2024-02-25 07:00:00,MINI_DC_B,413.19,554,19.3,24.0,557.1
2024-02-25 08:00:00,MINI_DC_B,324.01,554,16.6,24.0,435.25
2024-02-25 09:00:00,MINI_DC_B,396.63,554,19.2,24.0,529.64
2024-02-25 10:00:00,MINI_DC_B,286.4,554,15.6,24.0,379.48
2024-02-25 11:00:00,MINI_DC_B,436.64,554,16.6,24.0,573.28
2024-02-25 12:00:00,MINI_DC_B,263.29,554,15.3,24.0,342.28
2024-02-25 13:00:00,MINI_DC_B,229.12,554,15.2,24.0,294.89
2024-02-25 14:00:00,MINI_DC_B,440.42,554,15.9,24.0,561.53
2024-02-25 15:00:00,MINI_DC_B,436.11,554,15.6,24.0,551.53
2024-02-25 16:00:00,MINI_DC_B,386.65,554,15.3,24.0,485.9
2024-02-25 17:00:00,MINI_DC_B,421.11,554,17.4,24.0,527.11
2024-02-25 18:00:00,MINI_DC_B,249.09,554,18.6,24.0,311.36
2024-02-25 19:00:00,MINI_DC_B,340.11,554,18.7,24.0,425.72
2024-02-25 20:00:00,MINI_DC_B,448.92,554,14.1,24.0,564.16
2024-02-25 21:00:00,MINI_DC_B,399.92,554,16.8,24.0,505.76
2024-02-25 22:00:00,MINI_DC_B,339.81,554,16.7,24.0,433.26
2024-02-25 23:00:00,MINI_DC_B,265.48,554,20.1,24.0,341.69
2024-02-26 00:00:00,MINI_DC_B,297.33,554,17.1,24.0,386.53
2024-02-26 01:00:00,MINI_DC_B,368.16,554,17.4,24.0,483.37
2024-02-26 02:00:00,MINI_DC_B,276.33,554,14.8,24.0,366.13
2024-02-26 03:00:00,MINI_DC_B,389.34,554,16.0,24.0,519.91
2024-02-26 04:00:00,MINI_DC_B,296.73,554,14.7,24.0,398.6
2024-02-26 05:00:00,MINI_DC_B,485.78,554,17.7,24.0,654.97
2024-02-26 06:00:00,MINI_DC_B,400.83,554,20.3,24.0,541.11
2024-02-26 07:00:00,MINI_DC_B,439.65,554,16.0,24.0,592.78
2024-02-26 08:00:00,MINI_DC_B,310.51,554,17.1,24.0,417.11
2024-02-26 09:00:00,MINI_DC_B,263.95,554,15.8,24.0,352.46
2024-02-26 10:00:00,MINI_DC_B,315.52,554,16.3,24.0,418.07
2024-02-26 11:00:00,MINI_DC_B,485.05,554,17.7,24.0,636.84
2024-02-26 12:00:00,MINI_DC_B,282.52,554,21.4,24.0,367.27
2024-02-26 13:00:00,MINI_DC_B,290.53,554,20.2,24.0,373.93
2024-02-26 14:00:00,MINI_DC_B,453.28,554,20.9,24.0,577.93
2024-02-26 15:00:00,MINI_DC_B,331.18,554,19.4,24.0,418.82
2024-02-26 16:00:00,MINI_DC_B,233.65,554,17.1,24.0,293.63
2024-02-26 17:00:00,MINI_DC_B,288.18,554,16.8,24.0,360.71
2024-02-26 18:00:00,MINI_DC_B,235.33,554,16.0,24.0,294.16
2024-02-26 19:00:00,MINI_DC_B,410.66,554,12.8,24.0,514.02
2024-02-26 20:00:00,MINI_DC_B,322.49,554,17.0,24.0,405.27
2024-02-26 21:00:00,MINI_DC_B,427.14,554,20.4,24.0,540.18
2024-02-26 22:00:00,MINI_DC_B,453.5,554,20.4,24.0,578.22
2024-02-26 23:00:00,MINI_DC_B,297.28,554,22.3,24.0,382.62
2024-02-27 00:00:00,MINI_DC_B,415.81,554,18.0,24.0,540.56
2024-02-27 01:00:00,MINI_DC_B,364.07,554,15.3,24.0,478.0
2024-02-27 02:00:00,MINI_DC_B,498.37,554,20.5,24.0,660.35
2024-02-27 03:00:00,MINI_DC_B,440.32,554,18.7,24.0,587.98
2024-02-27 04:00:00,MINI_DC_B,454.66,554,21.5,24.0,610.75
2024-02-27 05:00:00,MINI_DC_B,252.73,554,20.8,24.0,340.76
2024-02-27 06:00:00,MINI_DC_B,372.56,554,16.7,24.0,502.96
2024-02-27 07:00:00,MINI_DC_B,367.8,554,15.4,24.0,495.9
2024-02-27 08:00:00,MINI_DC_B,477.79,554,15.4,24.0,641.82
2024-02-27 09:00:00,MINI_DC_B,412.65,554,16.3,24.0,551.04
2024-02-27 10:00:00,MINI_DC_B,356.78,554,16.6,24.0,472.73
2024-02-27 11:00:00,MINI_DC_B,347.39,554,17.1,24.0,456.11
2024-02-27 12:00:00,MINI_DC_B,417.99,554,19.0,24.0,543.39
2024-02-27 13:00:00,MINI_DC_B,303.1,554,17.0,24.0,390.11
2024-02-27 14:00:00,MINI_DC_B,229.09,554,17.8,24.0,292.09
2024-02-27 15:00:00,MINI_DC_B,474.93,554,14.7,24.0,600.62
2024-02-27 16:00:00,MINI_DC_B,272.77,554,16.2,24.0,342.79
2024-02-27 17:00:00,MINI_DC_B,404.12,554,16.1,24.0,505.84
2024-02-27 18:00:00,MINI_DC_B,214.4,554,14.4,24.0,268.01
2024-02-27 19:00:00,MINI_DC_B,273.3,554,16.9,24.0,342.09
2024-02-27 20:00:00,MINI_DC_B,243.55,554,14.7,24.0,306.07
2024-02-27 21:00:00,MINI_DC_B,354.36,554,16.8,24.0,448.15
2024-02-27 22:00:00,MINI_DC_B,362.66,554,17.9,24.0,462.39
2024-02-27 23:00:00,MINI_DC_B,436.43,554,20.6,24.0,561.72
2024-02-28 00:00:00,MINI_DC_B,233.72,554,16.1,24.0,303.83
2024-02-28 01:00:00,MINI_DC_B,408.65,554,18.0,24.0,536.54
2024-02-28 02:00:00,MINI_DC_B,307.95,554,16.5,24.0,408.03
2024-02-28 03:00:00,MINI_DC_B,195.62,554,14.7,24.0,261.22
2024-02-28 04:00:00,MINI_DC_B,378.7,554,20.7,24.0,508.71
2024-02-28 05:00:00,MINI_DC_B,359.59,554,18.1,24.0,484.83
2024-02-28 06:00:00,MINI_DC_B,246.81,554,18.8,24.0,333.2
2024-02-28 07:00:00,MINI_DC_B,350.6,554,21.1,24.0,472.71
2024-02-28 08:00:00,MINI_DC_B,394.62,554,16.9,24.0,530.09
2024-02-28 09:00:00,MINI_DC_B,442.31,554,15.3,24.0,590.64
2024-02-28 10:00:00,MINI_DC_B,404.41,554,16.1,24.0,535.85
2024-02-28 11:00:00,MINI_DC_B,277.74,554,15.2,24.0,364.66
2024-02-28 12:00:00,MINI_DC_B,259.06,554,20.0,24.0,336.78
2024-02-28 13:00:00,MINI_DC_B,353.5,554,21.8,24.0,454.97
2024-02-28 14:00:00,MINI_DC_B,394.78,554,18.0,24.0,503.35
2024-02-28 15:00:00,MINI_DC_B,202.09,554,19.2,24.0,255.58
2024-02-28 16:00:00,MINI_DC_B,252.36,554,19.7,24.0,317.14
2024-02-28 17:00:00,MINI_DC_B,286.22,554,21.3,24.0,358.27
2024-02-28 18:00:00,MINI_DC_B,253.86,554,21.7,24.0,317.32
2024-02-28 19:00:00,MINI_DC_B,378.5,554,14.1,24.0,473.77
2024-02-28 20:00:00,MINI_DC_B,304.99,554,16.6,24.0,383.28
2024-02-28 21:00:00,MINI_DC_B,340.78,554,17.8,24.0,430.97
2024-02-28 22:00:00,MINI_DC_B,367.29,554,16.4,24.0,468.29
2024-02-28 23:00:00,MINI_DC_B,408.28,554,17.2,24.0,525.48
2024-02-29 00:00:00,MINI_DC_B,335.72,554,18.8,24.0,436.44
2024-02-29 01:00:00,MINI_DC_B,461.76,554,13.6,24.0,606.26
2024-02-29 02:00:00,MINI_DC_B,433.62,554,18.7,24.0,574.55
2024-02-29 03:00:00,MINI_DC_B,356.86,554,19.8,24.0,476.53
2024-02-29 04:00:00,MINI_DC_B,453.93,554,18.0,24.0,609.77
2024-02-29 05:00:00,MINI_DC_B,357.74,554,13.3,24.0,482.34
2024-02-29 06:00:00,MINI_DC_B,330.5,554,17.2,24.0,446.17
2024-02-29 07:00:00,MINI_DC_B,410.77,554,18.6,24.0,553.83
2024-02-29 08:00:00,MINI_DC_B,463.25,554,20.0,24.0,622.29
2024-02-29 09:00:00,MINI_DC_B,360.47,554,19.6,24.0,481.36
2024-02-29 10:00:00,MINI_DC_B,365.27,554,17.7,24.0,483.99
2024-02-29 11:00:00,MINI_DC_B,291.52,554,16.6,24.0,382.75
2024-02-29 12:00:00,MINI_DC_B,472.06,554,17.8,24.0,613.68
2024-02-29 13:00:00,MINI_DC_B,455.95,554,14.5,24.0,586.83
2024-02-29 14:00:00,MINI_DC_B,200.31,554,16.8,24.0,255.4
2024-02-29 15:00:00,MINI_DC_B,410.2,554,20.4,24.0,518.75
